graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
116,-2.000000000e+00,6.000000000e+00,0.000000000e+00,-2.000023365e+00,6.000055313e+00,7.042261586e-06,-2.336502075e-05,5.531311035e-05,7.042261586e-06,6.004552051e-05,7.042261586e-06
117,-2.000000000e+00,7.000000000e+00,1.570796371e+00,-2.000058889e+00,7.000025272e+00,1.570800304e+00,2.527236938e-05,5.900859833e-05,4.020571851e-06,6.419273268e-05,4.020571851e-06
118,-2.000000000e+00,8.000000000e+00,0.000000000e+00,-2.000050068e+00,8.000036240e+00,4.379729944e-06,-5.006790161e-05,3.623962402e-05,4.379729944e-06,6.180699711e-05,4.379729944e-06
119,-1.000000000e+00,-8.000000000e+00,3.141592503e+00,-9.999711514e-01,-7.999940872e+00,-3.141592026e+00,-2.884864807e-05,-5.912780762e-05,7.769294825e-07,6.579014007e-05,7.769294825e-07
120,-1.000000000e+00,-7.000000000e+00,-1.570796371e+00,-1.000048637e+00,-6.999922752e+00,-1.570798755e+00,-7.724761963e-05,-4.857778549e-05,-2.445198334e-06,9.125237557e-05,2.445198334e-06
121,-1.000000000e+00,-6.000000000e+00,3.141592503e+00,-9.999947548e-01,-5.999884129e+00,-3.141589165e+00,-5.245208740e-06,-1.158714294e-04,3.601753406e-06,1.159900858e-04,3.601753406e-06
122,-1.000000000e+00,-5.000000000e+00,-1.570796371e+00,-9.999608994e-01,-4.999900341e+00,-1.570789695e+00,-9.965896606e-05,3.910064697e-05,6.626619779e-06,1.070549843e-04,6.626619779e-06
123,-1.000000000e+00,-4.000000000e+00,3.141592503e+00,-9.999734163e-01,-3.999931812e+00,-3.141592264e+00,-2.658367157e-05,-6.818771362e-05,3.939856583e-07,7.318644930e-05,3.939856583e-07
124,-1.000000000e+00,-3.000000000e+00,-1.570796371e+00,-9.999819994e-01,-2.999904394e+00,-1.570791364e+00,-9.560585022e-05,1.800060272e-05,4.969548627e-06,9.728566511e-05,4.969548627e-06
125,-1.000000000e+00,-2.000000000e+00,3.141592503e+00,-1.000022888e+00,-1.999902844e+00,-3.141587019e+00,2.294778824e-05,-9.703636169e-05,5.794838671e-06,9.971287363e-05,5.794838671e-06
126,-1.000000000e+00,-1.000000000e+00,-1.570796371e+00,-9.999836087e-01,-9.998974204e-01,-1.570787191e+00,-1.025199890e-04,1.639127731e-05,9.120115465e-06,1.038220726e-04,9.120115465e-06
127,-1.000000000e+00,0.000000000e+00,3.141592503e+00,-9.999969006e-01,9.311057511e-05,-3.141584158e+00,-3.099441528e-06,-9.311057511e-05,8.588223864e-06,9.316214710e-05,8.588223864e-06
128,-1.000000000e+00,1.000000000e+00,-1.570796371e+00,-1.000000834e+00,1.000079274e+00,-1.570787311e+00,-7.933378220e-05,-8.344650269e-07,9.044324543e-06,7.933816960e-05,9.044324543e-06
129,-1.000000000e+00,2.000000000e+00,3.141592503e+00,-1.000060797e+00,2.000089169e+00,-3.141583681e+00,6.079673767e-05,-8.928775787e-05,9.159083675e-06,1.080210495e-04,9.159083675e-06
