graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
77,-4.000000000e+00,1.000000000e+00,1.570796371e+00,-4.009667873e+00,9.708377123e-01,1.570698977e+00,-2.916222811e-02,9.667873383e-03,-9.734689957e-05,3.072300926e-02,9.734689957e-05
78,-4.000000000e+00,2.000000000e+00,0.000000000e+00,-4.034789085e+00,1.960657835e+00,-3.958127345e-04,-3.478908539e-02,-3.934216499e-02,-3.958127345e-04,5.251748860e-02,3.958127345e-04
79,-4.000000000e+00,3.000000000e+00,1.570796371e+00,-4.024967194e+00,2.932719231e+00,1.571435213e+00,-6.728076935e-02,2.496743202e-02,6.388819893e-04,7.176402211e-02,6.388819893e-04
80,-4.000000000e+00,4.000000000e+00,0.000000000e+00,-4.011507511e+00,3.918720245e+00,1.527079294e-04,-1.150751114e-02,-8.127975464e-02,1.527079294e-04,8.209032565e-02,1.527079294e-04
81,-4.000000000e+00,5.000000000e+00,1.570796371e+00,-4.023302555e+00,4.941874504e+00,1.570642352e+00,-5.812549591e-02,2.330279350e-02,-1.539719233e-04,6.262262911e-02,1.539719233e-04
82,-4.000000000e+00,6.000000000e+00,0.000000000e+00,-4.037630558e+00,5.963294506e+00,-7.613517810e-04,-3.763055801e-02,-3.670549393e-02,-7.613517810e-04,5.256759748e-02,7.613517810e-04
83,-4.000000000e+00,7.000000000e+00,1.570796371e+00,-4.034748077e+00,6.965343952e+00,1.570763946e+00,-3.465604782e-02,3.474783897e-02,-3.244953768e-05,4.907600209e-02,3.244953768e-05
84,-4.000000000e+00,8.000000000e+00,0.000000000e+00,-4.052516937e+00,7.954880238e+00,-4.789343511e-04,-5.251693726e-02,-4.511976242e-02,-4.789343511e-04,6.923743337e-02,4.789343511e-04
85,-3.000000000e+00,-8.000000000e+00,3.141592503e+00,-3.022689104e+00,-7.965042591e+00,-3.140899658e+00,2.268910408e-02,-3.495693207e-02,6.930028321e-04,4.167472199e-02,6.930028321e-04
86,-3.000000000e+00,-7.000000000e+00,-1.570796371e+00,-3.048914433e+00,-6.982648849e+00,-1.569916606e+00,-1.735115051e-02,-4.891443253e-02,8.797947085e-04,5.190071464e-02,8.797947085e-04
87,-3.000000000e+00,-6.000000000e+00,3.141592503e+00,-3.034729958e+00,-6.003959179e+00,-3.141380310e+00,3.472995758e-02,3.959178925e-03,2.123128070e-04,3.495490178e-02,2.123128070e-04
88,-3.000000000e+00,-5.000000000e+00,-1.570796371e+00,-3.056344748e+00,-4.994746208e+00,-1.570370793e+00,-5.253791809e-03,-5.634474754e-02,4.255690437e-04,5.658916011e-02,4.255690437e-04
89,-3.000000000e+00,-4.000000000e+00,3.141592503e+00,-3.077927351e+00,-4.018765450e+00,-3.141044617e+00,7.792735100e-02,1.876544952e-02,5.480278633e-04,8.015494049e-02,5.480278633e-04
90,-3.000000000e+00,-3.000000000e+00,-1.570796371e+00,-3.061968327e+00,-3.006212711e+00,-1.570614576e+00,6.212711334e-03,-6.196832657e-02,1.818306628e-04,6.227897853e-02,1.818306628e-04
91,-3.000000000e+00,-2.000000000e+00,3.141592503e+00,-3.048784256e+00,-2.028029680e+00,3.141019821e+00,4.878425598e-02,2.802968025e-02,-5.727809621e-04,5.626336858e-02,5.727809621e-04
92,-3.000000000e+00,-1.000000000e+00,-1.570796371e+00,-3.037716389e+00,-1.049807072e+00,-1.571383238e+00,4.980707169e-02,-3.771638870e-02,-5.868613953e-04,6.247615814e-02,5.868613953e-04
93,-3.000000000e+00,0.000000000e+00,3.141592503e+00,-3.056722164e+00,-2.965733036e-02,3.141325951e+00,5.672216415e-02,2.965733409e-02,-2.666289511e-04,6.400751323e-02,2.666289511e-04
94,-3.000000000e+00,1.000000000e+00,-1.570796371e+00,-3.033815384e+00,9.570444226e-01,-1.571520090e+00,4.295557737e-02,-3.381538391e-02,-7.237119717e-04,5.466865376e-02,7.237119717e-04
95,-3.000000000e+00,2.000000000e+00,3.141592503e+00,-3.025677919e+00,1.930366278e+00,-3.141399145e+00,2.567791939e-02,6.963372231e-02,1.935970940e-04,7.421731949e-02,1.935970940e-04
96,-3.000000000e+00,3.000000000e+00,-1.570796371e+00,-3.012732744e+00,2.951659679e+00,-1.570059538e+00,4.834032059e-02,-1.273274422e-02,7.368164370e-04,4.998909310e-02,7.368164370e-04
97,-3.000000000e+00,4.000000000e+00,3.141592503e+00,-3.028711796e+00,3.940209150e+00,3.141350985e+00,2.871179581e-02,5.979084969e-02,-2.415853960e-04,6.632731855e-02,2.415853960e-04
98,-3.000000000e+00,5.000000000e+00,-1.570796371e+00,-3.039899111e+00,4.928318977e+00,-1.571914911e+00,7.168102264e-02,-3.989911079e-02,-1.118547516e-03,8.203723282e-02,1.118547516e-03
99,-3.000000000e+00,6.000000000e+00,3.141592503e+00,-3.023934364e+00,5.949713230e+00,3.141008854e+00,2.393436432e-02,5.028676987e-02,-5.836297642e-04,5.569212511e-02,5.836297642e-04
100,-3.000000000e+00,7.000000000e+00,-1.570796371e+00,-3.019015551e+00,6.946714878e+00,-1.571127892e+00,5.328512192e-02,-1.901555061e-02,-3.314932983e-04,5.657645687e-02,3.314932983e-04
