graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
111,-2.000000000e+00,1.000000000e+00,1.570796371e+00,-2.000023127e+00,9.999647141e-01,1.570815206e+00,-3.534555435e-05,2.312660217e-05,1.883515688e-05,4.223917495e-05,1.883515688e-05
112,-2.000000000e+00,2.000000000e+00,0.000000000e+00,-2.000073433e+00,1.999962449e+00,2.120685713e-05,-7.343292236e-05,-3.755092621e-05,2.120685713e-05,8.247706137e-05,2.120685713e-05
113,-2.000000000e+00,3.000000000e+00,1.570796371e+00,-2.000085354e+00,2.999942303e+00,1.570824146e+00,-5.769729614e-05,8.523464203e-05,2.780251816e-05,1.029267805e-04,2.780251816e-05
114,-2.000000000e+00,4.000000000e+00,0.000000000e+00,-2.000118971e+00,3.999961376e+00,3.092593397e-05,-1.189708710e-04,-3.862380981e-05,3.092593397e-05,1.250834466e-04,3.092593397e-05
115,-2.000000000e+00,5.000000000e+00,1.570796371e+00,-2.000152111e+00,4.999944210e+00,1.570825100e+00,-5.578994751e-05,1.521110535e-04,2.875049177e-05,1.620194089e-04,2.875049177e-05
116,-2.000000000e+00,6.000000000e+00,0.000000000e+00,-2.000200748e+00,5.999943256e+00,3.001290315e-05,-2.007484436e-04,-5.674362183e-05,3.001290315e-05,2.086139430e-04,3.001290315e-05
117,-2.000000000e+00,7.000000000e+00,1.570796371e+00,-2.000278950e+00,6.999917984e+00,1.570822358e+00,-8.201599121e-05,2.790689468e-04,2.605753798e-05,2.908712777e-04,2.605753798e-05
118,-2.000000000e+00,8.000000000e+00,0.000000000e+00,-2.000287056e+00,7.999924660e+00,2.624186709e-05,-2.870559692e-04,-7.534027100e-05,2.624186709e-05,2.967781620e-04,2.624186709e-05
119,-1.000000000e+00,-8.000000000e+00,3.141592503e+00,-9.999130964e-01,-8.000002861e+00,-3.141578674e+00,-8.690357208e-05,2.861022949e-06,1.410865752e-05,8.695065480e-05,1.410865752e-05
120,-1.000000000e+00,-7.000000000e+00,-1.570796371e+00,-1.000002623e+00,-6.999991894e+00,-1.570784450e+00,-8.106231689e-06,-2.562999725e-06,1.186185364e-05,8.501761840e-06,1.186185364e-05
121,-1.000000000e+00,-6.000000000e+00,3.141592503e+00,-9.999981523e-01,-5.999997616e+00,-3.141579151e+00,-1.847743988e-06,-2.384185791e-06,1.348733804e-05,3.016371920e-06,1.348733804e-05
122,-1.000000000e+00,-5.000000000e+00,-1.570796371e+00,-9.999544621e-01,-5.000011921e+00,-1.570779800e+00,1.192092896e-05,4.553794861e-05,1.652766150e-05,4.707242624e-05,1.652766150e-05
123,-1.000000000e+00,-4.000000000e+00,3.141592503e+00,-9.999657273e-01,-4.000038147e+00,-3.141577959e+00,-3.427267075e-05,3.814697266e-05,1.472765325e-05,5.128164776e-05,1.472765325e-05
124,-1.000000000e+00,-3.000000000e+00,-1.570796371e+00,-9.999841452e-01,-3.000025749e+00,-1.570780993e+00,2.574920654e-05,1.585483551e-05,1.538274410e-05,3.023900535e-05,1.538274410e-05
125,-1.000000000e+00,-2.000000000e+00,3.141592503e+00,-1.000013828e+00,-2.000020742e+00,-3.141575813e+00,1.388788223e-05,2.074241638e-05,1.687747499e-05,2.496239358e-05,1.687747499e-05
126,-1.000000000e+00,-1.000000000e+00,-1.570796371e+00,-9.999794364e-01,-1.000014901e+00,-1.570775509e+00,1.490116119e-05,2.056360245e-05,2.089526060e-05,2.539500565e-05,2.089526060e-05
127,-1.000000000e+00,0.000000000e+00,3.141592503e+00,-1.000006199e+00,-3.025341903e-05,-3.141571522e+00,6.198883057e-06,3.025341903e-05,2.131127076e-05,3.088196172e-05,2.131127076e-05
128,-1.000000000e+00,1.000000000e+00,-1.570796371e+00,-1.000026822e+00,9.999521375e-01,-1.570774317e+00,4.786252975e-05,-2.682209015e-05,2.205775127e-05,5.486571172e-05,2.205775127e-05
129,-1.000000000e+00,2.000000000e+00,3.141592503e+00,-1.000113368e+00,1.999966383e+00,-3.141570091e+00,1.133680344e-04,3.361701965e-05,2.276663326e-05,1.182472624e-04,2.276663326e-05
130,-1.000000000e+00,3.000000000e+00,-1.570796371e+00,-1.000142932e+00,2.999956608e+00,-1.570768118e+00,4.339218140e-05,-1.429319382e-04,2.831047095e-05,1.493734308e-04,2.831047095e-05
